V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,,,,,,
1.630693099,2.8458507,1.752095959,2.029804374,0.902447722,1.828723323,2.804782248,1.040345422,2.66645964,2.170118301,2.45861331,2.006399044,0.719775553,2.385696067,1.897520463,,,,,,
0.825099873,2.355815892,1.660707942,1.088262818,1.608675472,1.05397882,1.25359364,0.807816715,2.296376092,1.400870896,2.663742627,2.075870148,1.211869234,1.329851412,0.753322494,,,,,,
0.883840331,1.14979037,0.605503405,2.263201204,1.274882166,1.5730956,1.313728139,1.059933986,1.126741215,1.198514549,1.600263795,1.434569875,0.687561739,1.919143109,0.60376193,,,,,,
0.971361366,1.171535917,1.358436116,1.707678366,2.464774756,1.509978736,2.016114855,0.958398465,3.833869511,2.649224086,1.065029841,1.732742826,1.52917125,1.630432135,3.23004039,,,,,,
1.57520862,1.363744313,0.916856188,1.521259135,3.289596023,2.133408869,1.044332412,1.403897756,1.727089394,2.920953955,1.529225997,1.35578795,0.655825722,1.580378018,1.541922967,,,,,,
1.565170175,2.58416703,2.990262788,1.64269189,1.338723521,2.044777455,2.287277521,1.78506309,2.643774018,2.643938936,3.525211977,1.815768218,5.187673097,1.491225677,2.480496454,,,,,,
1.938941918,2.033454704,2.112650773,2.52151937,1.209792334,1.010239881,0.789319016,0.853169118,2.178665128,2.051420843,3.788611669,0.756109779,1.564242941,1.370655366,4.848242977,,,,,,
1.833887285,1.00663201,1.863928938,3.879378724,1.411626134,0.679073237,1.995915007,1.237255681,1.255244605,2.402160646,2.093485528,1.149540586,2.294752164,1.664784439,2.344280468,,,,,,
3.848774333,1.743978271,1.551540956,2.162061399,1.895192734,1.883414105,1.66854209,1.316820291,1.436162493,2.001127336,2.204551582,1.588843877,3.360729088,2.536409265,3.337626723,,,,,,
1.392252564,1.478265791,1.814521625,2.708970454,2.292454868,1.437179247,2.768044967,2.374994668,2.061081396,3.329110074,1.221904081,2.431607359,2.10675281,1.109109341,1.518224146,,,,,,
2.753277545,1.709694777,1.245412035,1.592576516,1.776239588,2.646518353,1.405376065,0.774996925,0.882949444,1.58368561,3.095677155,1.661840121,0.999984027,2.350208574,0.917879253,,,,,,
3.61873474,1.76575659,2.032761903,1.686176463,3.327177289,2.053289066,0.790371268,0.830431842,1.69501974,1.49541157,0.822009219,3.771417629,1.750472837,0.629833324,1.998168629,,,,,,
2.302358507,4.816868881,0.891654472,2.48612105,0.973282343,1.683833347,1.750274062,1.267725325,2.323484748,2.915038202,2.570021865,0.730836377,1.998923383,2.597132001,1.317221508,,,,,,
1.976376817,1.592122644,2.591693627,2.791604729,2.078339086,1.883424093,3.504543422,1.947322279,2.807629719,1.176326076,1.102761153,1.561471823,1.075638443,2.328651448,1.937107314,,,,,,
1.28312233,1.417405313,0.974464735,1.725605551,2.905254648,2.098236121,1.635674612,0.889682656,1.788872803,1.523244128,1.043121772,1.005968342,1.941106294,1.322561849,2.096512257,,,,,,
1.769315195,1.145071467,3.004828133,1.952483009,3.644912115,2.983716317,0.995695504,1.6426207,1.412467369,1.623362309,3.634093171,1.82461326,3.075994935,0.999825664,0.574169217,,,,,,
2.205761255,2.340259666,2.756654398,1.656739203,1.784337325,3.23620287,2.212101083,1.870154982,2.738959721,2.321689477,1.492594077,1.641925537,2.018992192,1.281010814,0.93601494,,,,,,
1.677950358,1.758622821,1.96010064,2.119438195,2.842401431,1.464707545,1.797549634,1.712250767,2.853909032,1.596796044,1.234496625,1.694730469,1.508202425,1.165948213,1.393764468,,,,,,
1.563548776,2.501738637,1.189756032,1.438995996,4.602859573,0.739616365,1.039519772,1.12205363,2.19548232,1.11347827,1.341606377,1.298690978,1.418786027,3.04235749,1.24107862,,,,,,
0.74072392,0.963383304,1.925499394,2.290067555,1.694379792,1.883077028,1.512294091,2.544600986,1.214175959,1.394626424,2.662050222,0.850078205,1.410374039,1.485117944,2.596594679,,,,,,
1.295332337,2.468141232,2.127718236,5.181681905,1.672560927,1.389518667,0.821057389,1.327760425,1.214961725,1.301601615,1.265679906,1.349705102,1.080419774,2.478880094,1.958576356,,,,,,
1.285841456,2.009291689,8.096764752,1.839972283,1.194493669,1.567585995,0.840966101,0.901956054,3.730914934,5.126398078,1.794000238,1.628474066,1.269846036,2.509440029,1.957241247,,,,,,
1.209465869,0.864055745,1.035825218,1.728088821,1.62236725,1.875920589,2.488442111,1.532653813,1.308569568,2.402268846,0.873704874,1.815113467,1.522376093,1.798261441,1.001114864,,,,,,
1.642302358,1.725774223,1.422305397,4.440774147,1.260811231,3.128983651,1.774196385,1.981842064,1.015075393,1.86136941,0.929762637,0.755168091,0.903287299,1.345677729,1.52146442,,,,,,
1.792932795,1.280472303,3.336595527,1.752886802,1.317708796,1.529816252,2.10592811,1.383611768,1.55726521,1.270610277,1.84744447,0.94091711,1.811475248,1.089809109,1.1207664,,,,,,
1.774863587,2.75247008,1.637368571,2.942087277,0.947494665,1.008908664,1.486925902,1.077113287,1.302580507,0.998144383,6.210792737,1.685702159,2.458435599,6.106788137,0.906037545,,,,,,
1.810179247,0.774038775,3.08330943,2.646570562,2.485894371,1.217115452,1.766997756,1.365814503,1.576739174,2.932380007,0.643224701,4.793637128,2.542463504,1.515187786,1.400917401,,,,,,
1.96948795,1.026887576,1.016313047,3.102328272,1.737682892,1.495515844,1.154091134,1.286882861,2.391602761,1.247895961,1.042068403,2.838242218,2.771270666,1.382807521,2.918976999,,,,,,
1.037621034,1.11553973,2.582596751,1.369401426,2.090918744,1.884525882,1.367416009,2.641925023,1.695767409,1.193907286,1.42569104,1.32288607,1.210794282,0.61002925,1.531706753,,,,,,
0.933957747,1.792380851,3.25894597,1.580860868,1.23702312,3.627436384,1.220073437,1.073553011,0.909490032,1.936308012,1.094147114,3.93219228,1.654395441,2.414784132,1.009607604,,,,,,
0.623125904,1.537039451,1.737759465,2.201533756,1.08167142,2.000622965,1.319352855,1.624567687,1.778622898,0.963950462,2.68374217,0.770868319,1.435733532,1.431502051,0.553592261,,,,,,
2.078382819,1.179037622,1.558993181,2.179241346,0.823938843,1.47637749,0.587369081,3.407083725,1.801663328,3.737618777,1.516685364,1.590879105,1.405185485,1.833651123,0.652057467,,,,,,
1.328275686,3.131702211,1.50063139,1.586117908,2.211876889,1.209378058,1.086056159,0.840997723,1.090289802,2.284218122,1.393775469,2.706556675,2.195069595,0.820286587,1.981789309,,,,,,
1.855309433,0.958297289,4.51045811,3.700189379,2.82628,1.705552099,2.362392372,0.568864664,1.500130239,1.114480442,1.438436951,1.651030076,0.958373514,1.734390908,4.796123861,,,,,,
0.897203368,1.30483204,1.201543196,1.80889612,0.765817542,2.642479492,0.729444913,2.198114554,2.837223186,0.906700779,0.33909068,0.918544281,1.569381896,0.878653764,1.181464361,,,,,,
2.868590726,1.316620012,2.0303419,0.996735859,1.192088785,1.740525049,1.375381199,1.935797388,1.304962704,2.664634767,1.432196049,1.962916706,0.874102439,1.830355934,1.387028091,,,,,,
1.605025004,1.067685665,1.593642898,2.487557175,1.997428384,3.618903635,3.442572997,2.880125429,4.68732767,2.622236169,1.792211168,1.090422353,0.533557998,1.412726496,1.27564667,,,,,,
2.307365951,1.764762254,1.742918586,3.145088673,1.556268728,0.885732965,1.829903413,3.120941353,1.681269736,2.298375757,1.788709585,3.043399795,1.69869431,1.342097806,1.270286341,,,,,,
2.201011791,1.388663133,1.255839057,2.374485138,2.662762654,1.306600124,1.771348079,1.382358583,1.383895349,1.41017991,0.94001294,2.506552836,1.790795762,1.010410583,0.872572514,,,,,,
3.570920326,1.931103655,3.152548168,0.461637259,1.03341885,2.459935532,1.055220457,2.146102173,1.496075346,1.451104821,1.514059034,1.599603219,0.888669858,0.882936013,3.320986277,,,,,,
1.389443203,6.834131945,1.980517516,2.175723634,0.854544807,1.804305061,1.623673413,1.056175991,3.804393924,1.932062396,2.487540078,3.047811056,2.94632147,2.110550897,1.097943897,,,,,,
1.742924459,1.093404265,1.761775133,2.336927258,1.39577976,1.134166876,3.334667728,1.344023659,1.851717002,2.06610474,2.168180974,1.245615595,1.949841681,0.944623516,1.666747978,,,,,,
1.234709968,0.954401807,1.989144274,1.943859296,2.253055121,1.834357727,1.115856636,1.514417883,1.517552404,2.878305827,1.073672553,9.965890019,2.584161287,1.220354682,1.236609447,,,,,,
1.238441597,2.767807227,1.294819529,1.994529353,1.413539353,1.636156648,1.313631891,1.667156558,2.487079743,1.959427032,1.874825027,3.868166798,2.947595313,2.003017473,1.53325106,,,,,,
3.495476602,2.859143867,0.523162317,2.492332942,1.657322829,0.762376696,2.547956546,2.834090955,1.92632125,1.054381105,3.341259915,1.735649653,1.405913884,1.474947534,2.015992907,,,,,,
1.307367443,1.810262412,1.301580837,1.717235883,0.682067182,2.279757681,2.002833049,1.024476133,1.80777777,2.541555294,1.888185852,3.385281574,2.44919472,3.216908062,0.633611813,,,,,,
1.011076746,1.253259912,2.936460722,1.430422126,1.418677102,2.504131411,1.509702928,2.978218017,1.175380124,3.746428464,1.497871579,3.092078178,2.02763133,1.543864822,1.399431537,,,,,,
1.078567001,2.973696334,0.461008674,1.484275501,2.442481307,2.211274373,3.186390343,0.743168339,2.340707496,0.960774603,1.879324038,1.545898491,1.043736582,4.195345191,0.942651123,,,,,,
3.893735919,1.686816873,1.298315955,1.768097582,1.941963927,2.007112392,1.557755336,2.35453296,1.052190714,1.406982738,6.194460774,3.089980125,1.140916242,1.303262705,1.530526063,,,,,,
2.026676674,1.213048123,1.37031624,1.543953231,2.541550912,1.344480098,1.640468465,2.982637115,1.512471385,1.02470429,1.255943425,2.41455289,1.994127351,0.693507145,1.730562896,,,,,,
0.645468124,2.816677972,1.514259883,1.532569442,1.712967648,0.448150138,1.925141486,1.681574543,1.900783385,1.969591362,1.050788411,2.625841298,0.980945961,5.228661635,1.584492384,,,,,,
3.942055392,0.71226889,1.569110521,1.052712483,1.17264439,1.64420669,1.40211483,1.162267745,2.9907069,1.436088786,2.720985026,1.267747541,1.596028043,1.169183343,2.732457829,,,,,,
2.558407603,1.398312822,2.510440015,1.38833766,3.200488968,2.499456817,2.347498862,1.898620815,1.43521027,1.021063955,1.551144172,2.392120478,1.788636734,1.772999932,2.159976376,,,,,,
2.122593928,1.327747352,1.356030151,1.252123799,1.046686078,1.542109846,4.099832599,1.468458901,1.410957386,1.254382636,2.028173318,2.262471318,1.23727287,4.369343086,1.348217442,,,,,,
1.927883371,1.739348354,2.132969521,1.77017311,0.963301153,2.219260469,1.634051012,2.434582013,2.638812445,1.017743595,1.128230761,1.666458574,1.696237667,0.923069496,1.250891911,,,,,,
0.976119576,3.542620138,1.27890404,0.872927272,1.912080776,2.752228283,1.930913761,1.19554109,1.114195886,2.02001445,0.853833044,2.213847849,3.475119131,1.713715085,1.636142295,,,,,,
2.706682094,2.082408777,1.628590043,1.544766607,3.066187268,1.358497834,1.747883008,0.812058905,1.236387661,1.195328703,2.307343059,2.228648807,1.888517415,2.891080679,4.922739944,,,,,,
1.282279243,1.671616983,1.6628012,0.878714124,2.192367037,1.204122349,2.823275113,0.551894801,3.118772147,1.170314283,0.848849815,2.975315974,1.34156379,2.482249886,1.271931562,,,,,,
0.741287979,1.626969991,2.814542597,1.720312179,1.117708301,4.500808707,1.932479413,1.749570525,1.14182633,1.061933864,2.229702803,7.851234738,2.414762965,2.295880397,1.953337036,,,,,,
2.197070844,2.175146206,1.312560082,2.068535509,1.700167891,1.654771715,1.921025997,4.520402247,1.93413631,1.474061352,1.711834489,1.792807669,2.284313001,2.325933856,3.462511409,,,,,,
1.369039813,0.432211167,5.568589969,1.542497532,1.884260312,1.001064328,1.333408903,1.699464995,1.649511962,1.74867791,0.82630465,3.141734599,2.592624113,1.043200549,2.553057038,,,,,,
2.426757649,1.751907443,2.22928916,1.488049907,1.480700263,0.969617707,2.544239237,1.818808525,1.995134131,1.8521879,1.630105591,1.036221506,2.081239234,1.416234535,1.290394833,,,,,,
2.137608636,2.774047038,2.884398687,2.155154221,1.181172526,3.087014091,1.973860714,1.889834734,1.373226529,1.938367542,2.094668823,2.062816223,2.575829068,2.122545926,2.452910322,,,,,,
1.262255013,1.448100641,2.036047761,1.343449089,0.64443015,1.311070229,1.27583726,1.116049591,1.276742277,1.119300973,2.933041351,3.06205218,1.405849008,2.127241181,2.277685618,,,,,,
2.763862345,1.738123498,2.374552616,1.90387429,1.141299946,2.461074025,1.32419893,1.259316878,1.538987414,1.211087015,1.815493042,1.581312131,0.884725288,0.981383029,3.322777594,,,,,,
1.995889819,0.98683809,3.41212815,1.492014191,1.734652107,1.36250645,1.18192142,2.26122122,1.176821702,1.813685808,1.243483147,1.637413634,2.369076122,2.869271595,2.532387081,,,,,,
0.978888752,2.050837352,1.800371508,2.352043462,1.187819994,0.774249104,1.777322075,2.018318132,1.662887841,1.108728941,0.990813488,1.784942568,1.3651399,2.230905392,2.436912123,,,,,,
1.227674784,1.745076966,1.559566576,1.941574581,2.320084552,1.378054784,2.219498357,1.580880611,0.829469204,1.872716372,1.049910267,2.423479811,2.259059726,0.737547461,1.229024418,,,,,,
1.984764131,1.47734553,1.526568373,1.420613552,2.348382972,0.755677283,1.492990217,1.253888869,1.088083195,1.540811087,2.240724609,2.412674701,1.768576146,1.831740516,2.410396382,,,,,,
2.563550141,1.518245105,2.788295242,2.788445341,0.835185097,1.635798681,2.532610926,2.901492108,1.621853862,1.038530017,1.084031455,1.235952212,1.16485263,1.968681338,1.415073515,,,,,,
2.40601594,1.545736785,1.466778862,1.118540245,1.543563844,1.139004403,2.038289403,2.228510538,1.506849923,1.349195532,0.762604835,1.780382217,1.986385979,1.974102873,1.980611955,,,,,,
2.594084061,2.655548553,1.720662452,2.016355999,1.874090154,1.580057299,1.495972073,1.010566497,2.190108979,2.003308058,2.373666123,1.133165052,1.640150859,1.998943007,2.374660932,,,,,,
2.788106753,0.860836614,1.902289715,1.031741775,1.435314999,2.460528527,2.271914402,2.15814271,1.459054754,2.306013687,1.478724219,1.301532671,0.817349205,3.274596279,0.982059284,,,,,,
2.090889035,1.702820034,1.509528765,1.140068396,1.010410277,2.143174533,1.619024038,2.785887492,1.621720331,1.118830209,1.834138078,0.753573406,1.453985331,1.761859378,2.69088175,,,,,,
4.166182357,6.296731721,1.454735512,1.900256684,3.398214788,2.280543864,0.865265388,2.751572562,3.277926471,2.887667441,2.527907784,0.910008111,0.972321618,1.469275376,2.405690675,,,,,,
3.416629032,2.894617125,1.236435085,1.819291544,1.399201913,1.248999714,0.60904714,2.161864578,1.250082992,1.953772037,1.539347602,2.253949517,1.525279493,2.213418008,2.386168995,,,,,,
0.787456498,4.403370558,2.044204553,3.676744089,1.916695302,3.057315948,1.570258784,2.226627869,2.359588036,2.583182496,2.32135433,1.800674692,1.092066521,1.156651388,2.055193334,,,,,,
1.670128961,1.227073411,2.085754133,2.36074515,1.807430944,2.79639959,3.158046201,1.225448487,1.444353267,2.369143669,1.506317773,0.962979291,2.13297712,1.605817382,1.767251894,,,,,,
1.995651209,2.334483826,2.349594021,2.220528339,3.420477909,3.990568054,0.665278954,4.85281284,1.31124767,1.282956448,1.323368062,2.097163394,1.404820307,2.233030049,1.651766005,,,,,,
1.425006353,2.082325395,1.707447628,1.717110852,0.992049959,1.450306478,2.310916145,1.701679928,3.968688989,1.502225448,2.889849199,1.872244893,1.228987511,1.842217389,0.961604265,,,,,,
3.891452243,1.507707353,1.659770233,0.994212902,0.512938439,5.278495894,1.586720136,2.869349342,1.782841901,1.237746496,1.825671475,1.318887594,2.427225978,1.667327692,1.003355743,,,,,,
2.980446687,0.821265275,1.150295165,1.636656651,2.055674401,1.38769365,1.97193104,1.549630185,3.228292703,2.382321501,1.50224695,1.799414019,1.471168651,1.712863921,4.061094371,,,,,,
2.209517466,2.36504044,1.939552001,2.67900955,1.025031095,0.570702928,3.03909632,2.028819109,1.207898167,2.374996483,1.729749945,0.739889739,2.719252325,1.338546342,3.362324982,,,,,,
0.54586351,2.856028421,1.66128308,1.158080595,1.35675388,1.294255017,1.765538976,2.114387316,1.143551149,1.67034662,1.555984342,1.070719917,2.918035847,4.017726092,2.462872515,,,,,,
1.195178559,1.741804943,1.805246495,0.774807074,2.591779695,1.656534315,1.216692718,2.102725268,0.876730148,1.174662597,1.321366078,0.960873183,2.396934343,2.906636341,2.774233694,,,,,,
1.722645268,0.625533886,2.037492437,2.297469841,5.015579455,1.501812536,2.000161771,2.751548111,1.550065562,2.710911085,1.57543309,2.19298842,1.224702804,3.153291637,1.435968088,,,,,,
1.959868895,0.847284863,1.926356748,1.211793918,1.284509814,1.963909535,1.682294654,1.300274814,1.7148356,3.227431658,1.976810215,1.444918174,3.989928574,2.652730384,2.069863486,,,,,,
2.793815191,1.418187658,1.36589051,0.959161425,1.9583099,1.450342719,1.524929433,2.45189414,1.540517602,1.182284206,2.822042972,2.500079492,2.501559291,1.60973069,0.7354489,,,,,,
3.155070301,1.122378871,1.953711137,1.933015944,0.733029067,2.709317196,1.13406439,1.732199906,1.152699282,1.240570945,4.972220036,1.038011786,1.243101233,1.126145203,1.141601114,,,,,,
1.721355903,1.562438914,2.074127959,1.6879156,1.263295815,3.072886856,2.456451566,2.377417538,1.958240419,2.796376041,0.999673269,1.583077244,1.450619343,1.851394596,1.281389141,,,,,,
2.201790996,1.941452092,2.891487539,1.620203043,0.831918868,1.831593988,2.968504776,1.245477159,2.155078464,3.311204393,1.336203657,2.247634334,1.83081714,1.010919141,2.364955893,,,,,,
1.238456713,1.402352018,2.959879225,1.432898759,1.040009001,2.163949654,3.002425734,1.952592205,1.595820323,0.910497447,1.761386786,2.098943309,1.497206987,1.60109472,0.91118272,,,,,,
3.935495978,3.157097702,0.477381012,1.936952537,0.87986701,2.506176571,0.822044071,1.1348527,0.733857682,1.025053435,1.786034572,1.087967013,2.591363789,1.908082241,3.43538451,,,,,,
1.386781743,0.917899307,1.642018451,0.968625234,1.272616058,1.992625452,1.316032065,1.852904006,4.402559187,1.623102756,2.100027317,1.511351514,2.232370767,1.798286329,1.170537039,,,,,,
1.276106618,2.187991493,3.317796904,7.006259981,3.750685048,1.722494911,1.792733155,2.351061343,1.273600059,1.230834416,4.40476046,1.000954421,1.801782893,4.633882349,2.020277772,,,,,,
1.494615133,1.456473341,0.784977033,1.452593212,2.333182671,1.269040892,1.030279548,1.766661922,1.076634505,1.906830276,1.549862657,3.708946772,2.049042918,2.630191714,1.825894988,,,,,,
1.168552931,1.913444931,1.194009395,1.39076652,1.260430006,1.328200452,0.871126634,2.83877532,1.888580154,2.336698869,2.151267961,2.990663101,1.686673839,1.66120978,1.421119855,,,,,,
2.95315552,1.682738016,1.926013843,3.262687129,0.725389567,1.71447233,0.474745859,1.439252521,1.938628323,3.015133141,0.560039567,0.830649096,1.05338168,1.176017379,1.391672611,,,,,,
4.185522174,2.009340788,0.935952679,2.139217171,2.038526144,0.971173567,1.198322898,1.320491514,2.054747848,0.993706763,0.957182786,1.567605736,1.724531856,1.575389352,1.301019091,,,,,,
1.030944288,4.824569481,1.258284299,1.572650479,1.203349663,1.412069851,1.80271372,1.83290915,1.235036798,0.921109322,1.00534633,1.216780716,2.57071936,2.588608192,1.371329918,,,,,,
1.979875668,1.764810225,2.897708594,2.08792846,1.549690976,0.869425211,1.041413298,2.85468408,0.959412539,4.065013817,1.515703524,1.603491054,1.508414844,2.667233246,2.305664323,,,,,,
1.185955363,1.069573166,1.733886994,1.158594383,1.82206108,2.121915967,3.935974043,3.157559266,2.061918132,1.174699579,2.909698112,1.706953818,2.651148944,1.363685766,1.553074475,,,,,,
1.912815814,1.124365171,2.004946952,0.625675637,3.621526608,1.382562118,1.980461088,2.716278735,0.88695489,2.807585492,1.478661837,1.222517483,4.753279085,3.603371819,1.898252178,,,,,,
1.50661607,0.721985763,0.955624538,1.46958123,1.575390829,1.492849455,0.464870568,2.207976736,2.313859898,5.062597607,1.491463762,1.288985103,1.438349476,3.038812031,0.607313088,,,,,,
1.03915661,2.28743302,3.106824752,4.17072232,2.27376651,1.299515872,1.356526224,1.127835338,1.8794783,2.377427964,0.837377938,2.706633026,1.875380279,0.444541271,2.662833575,,,,,,
1.684553815,1.298384099,1.967494147,1.997092412,3.013876801,1.83853205,0.965367228,2.71673026,1.755321794,1.669629621,2.002197353,1.285296033,1.389342207,0.990671321,1.700557829,,,,,,
1.621216198,2.010837397,0.624908067,1.964073327,3.748334969,2.624205533,1.33804132,4.04838119,1.305602044,1.628004473,1.914135608,3.265422076,1.245837635,2.90480624,1.846247042,,,,,,
1.249686833,1.683567254,1.495277105,0.507572312,0.535381234,0.738066973,1.676558075,4.981106421,1.366981558,1.183059064,2.660428363,4.4384812,2.246815166,1.097890484,3.045183602,,,,,,
0.975676136,1.244777508,1.477316056,1.881569117,1.869263861,1.851920483,3.31749813,1.844443726,4.055277454,1.112912733,1.36093201,1.837077064,1.567129783,1.572330207,0.734654914,,,,,,
4.510706932,1.565281577,1.783719082,1.610681584,1.56647912,2.354996674,0.83423714,1.610542329,2.000365791,0.663924289,1.654998877,1.834172627,2.234322388,0.706750186,1.174529932,,,,,,
3.374631197,1.548050796,1.633994454,0.587879021,2.63080567,1.869320623,1.877863904,1.440601247,1.109226893,1.015280902,1.98970957,2.041980463,0.801233355,3.996283525,1.681115889,,,,,,
1.939265864,1.67482343,1.698426749,1.737585933,0.9006978,2.612544482,1.925990999,2.117502254,3.029158016,1.625996366,1.683182397,1.117805691,0.870828371,1.722794931,1.092154223,,,,,,
1.897429068,1.780601718,3.403305706,1.372660787,1.507934216,1.952307616,0.860940515,1.886729115,1.958226011,1.566090209,1.34521109,2.318373714,1.957899658,1.960921394,1.352370685,,,,,,
2.989007739,0.657325412,1.330311314,1.913940485,2.568781534,1.292713974,1.0623407,2.789355313,1.466908809,0.874084988,0.844931429,1.060316017,1.901034499,2.000045703,1.104668556,,,,,,
1.296473839,2.478660211,1.123668237,0.79174556,2.28135231,1.143073638,1.132754631,0.856182136,1.43217009,1.508875948,1.706044515,1.786298469,1.793726258,1.722814764,0.735989861,,,,,,
2.122327099,2.33782262,1.379658256,3.14120105,2.365345206,1.808506876,0.901861462,1.119219427,1.79800513,1.808143584,2.535469179,1.568314624,2.190242623,2.100807638,2.509892003,,,,,,
1.972838897,1.125204897,1.843187199,1.047287942,1.588942356,1.291722298,2.713574335,0.860633618,2.171683028,1.446847552,1.799258259,0.777285578,2.202669995,2.571908534,1.652508477,,,,,,
1.378486116,2.226118325,1.418101955,1.419536499,1.451853203,2.556182059,0.693870045,1.587612115,1.873568607,2.391055551,1.336618032,1.472319527,1.815518288,3.210241356,0.762018195,,,,,,
1.264132728,5.85753188,2.050912865,0.657875436,1.640779558,1.699939404,2.428254347,1.758461985,1.602554597,1.732897534,1.888532064,0.639107924,1.56783162,1.612105481,2.293379104,,,,,,
1.138745887,0.901877455,2.16783586,2.071712985,1.635751881,2.242106033,1.947219087,0.954132868,4.264586434,1.450119063,2.200915544,0.643237945,0.777353921,1.124811499,2.491458476,,,,,,
2.180591434,1.443489508,1.408131084,1.129462051,1.833734656,2.655469789,1.151086596,0.802498004,0.854608914,1.9319769,2.74146147,2.231392455,1.404404656,1.103379384,1.574126395,,,,,,
1.20541617,2.2157675,1.704191904,1.917804288,1.639792457,1.42065048,1.714440989,2.230553716,1.922503418,1.618401511,1.491897983,4.347238957,1.174775382,2.275489233,2.24397505,,,,,,
2.880416783,1.608109432,0.9344233,2.00279359,1.354608353,1.626216548,1.767608193,0.720268723,1.674961826,1.32919013,1.701387584,2.576756524,1.03688007,1.122263622,1.839201222,,,,,,
1.437143439,2.121739911,2.497669543,1.47815963,0.9328528,1.326777398,1.506351903,1.352363552,1.239954391,1.316025227,4.282581789,3.394401529,1.478563549,4.372000149,2.809697971,,,,,,
2.315345406,2.21550435,0.926333822,3.976744171,1.207306059,1.242176636,1.454740859,2.550358512,1.648660772,2.30825502,1.451094446,2.34653982,1.58551431,1.710676033,2.463281924,,,,,,
1.139526245,1.977751838,0.907443401,1.290650942,1.358928798,3.516929255,0.865434127,3.228498726,2.721818778,0.911204953,0.684881216,1.082882868,1.053784077,1.282189126,0.980276509,,,,,,
1.436824465,1.97955014,3.000270471,1.910563269,1.092401759,1.07327955,1.298799334,2.238133644,1.687341647,3.121525477,1.78854112,2.587012419,2.669797677,2.7373131,2.202929778,,,,,,
1.334018799,4.37025067,2.097259263,0.854251242,2.103016486,2.511964939,1.850192151,0.923240957,1.232677993,1.152601942,1.126342203,1.426577205,1.490936074,1.023655681,0.530046685,,,,,,
1.217740964,1.23293138,1.590424642,0.903273176,2.146602203,1.384803315,1.130041881,1.380180354,1.834943639,1.631274797,0.923569063,1.534561562,0.842942748,0.901881891,0.91470737,,,,,,
4.760086201,2.179572956,1.602272295,1.371915613,1.385772034,1.810720503,1.283224831,2.493085672,1.399800898,2.18843396,2.973186905,2.096098741,1.683685693,3.779215638,4.072539109,,,,,,
1.032449457,1.164442647,0.881891584,2.264305694,1.333795083,4.707512167,1.750199216,1.584679257,1.352068825,1.731875921,0.84975565,1.511404503,1.80654942,2.604493085,1.631637346,,,,,,
1.477811156,2.274501619,0.993166196,1.370736109,1.716462776,3.706966745,1.205977896,1.441745779,2.516422564,0.998119565,2.367687896,1.632320918,1.615029064,2.395788685,2.402662642,,,,,,
1.746965582,1.677369921,2.015673306,1.246548935,1.215489297,1.303835657,0.70461003,1.96406883,2.144808733,2.232767359,1.108774451,2.12202826,1.007842887,0.737586664,1.539198251,,,,,,
1.295220295,3.314922748,2.949328221,1.223173854,1.551916504,1.296163461,0.899491825,1.651802282,1.466353952,1.803002129,2.593686286,1.249697768,3.361170705,1.790789323,3.13438312,,,,,,
1.795669259,0.811328641,1.754763773,2.606170108,1.938445684,1.568821288,1.166361257,0.90123612,1.842729347,1.761864821,2.662274634,1.219115772,1.496537913,1.372377414,3.006928711,,,,,,
2.831288207,1.098416793,1.246961241,2.580895613,1.566060586,0.619027825,1.752956667,2.368760458,4.376600264,1.194379322,1.659980207,3.404433461,1.716508463,1.195526416,2.601576429,,,,,,
1.003518166,1.323251464,1.573443196,0.900573195,1.616597687,1.100352142,2.036301117,2.371952698,3.771195415,1.528858701,1.161521664,1.339079555,2.392435361,0.977097354,1.027732911,,,,,,
3.893444947,1.567075647,1.233564388,1.490733652,1.756058139,0.947993118,0.890046151,2.927965576,2.818287419,1.563509535,2.217858904,1.827999587,1.882369079,1.853041203,0.819003078,,,,,,
1.736422102,4.452519582,2.161905258,0.789211079,3.583480767,1.176898946,1.966527122,1.262631024,1.798571153,0.936469684,1.442318084,0.782230752,1.336100437,2.702691537,1.638759546,,,,,,
4.529606264,2.346051261,1.571525084,1.118854696,2.03177249,1.633961985,0.488691604,1.16480359,2.861418034,1.44070807,2.147377099,1.0475426,2.642991132,2.446695187,1.84147457,,,,,,
1.709018579,1.713167665,1.560791258,1.237155065,0.860586979,2.525100178,2.595853974,1.971574041,0.802613471,2.128542425,1.83124158,1.577335999,2.488861719,1.386753516,1.323274397,,,,,,
1.872395705,1.935747773,3.823700111,1.055655486,2.775073023,0.601930609,1.599619948,2.802751368,1.182298602,2.204070984,0.993138939,3.780231036,1.166685822,1.877180405,2.093412614,,,,,,
1.750231324,1.685347628,0.75106935,1.338551553,3.351608307,2.2799808,2.706847504,0.717551005,1.29986163,5.454641966,2.435247803,0.925786166,2.614990659,1.319180972,2.004613846,,,,,,
2.117487608,0.840429329,1.271846775,2.600348923,2.48955625,3.377365489,1.690787824,0.827077009,1.71817824,1.262162291,1.968296068,1.374991253,2.417361928,1.052801949,1.737303339,,,,,,
1.662346263,0.576452682,0.915976557,3.511015148,1.7496544,2.342825019,1.278120687,3.062767374,2.031868548,1.274466129,1.529763004,1.245030486,0.974428206,2.677256271,1.327970883,,,,,,
